,time,mean,std
699,23:18:00,1363.375,23.2743727858
700,23:20:00,1359.25,16.3510593803
701,23:22:00,1362.125,23.6428031937
702,23:24:00,1366.875,18.0905460709
703,23:26:00,1363.25,13.5514891116
704,23:28:00,1360.25,18.6528435213
705,23:30:00,1363.75,12.1625890101
706,23:32:00,1364.5,17.2626765016
707,23:34:00,1367.125,17.8920373351
708,23:36:00,1372.75,17.8064996159
709,23:38:00,1370.125,15.624499992
710,23:40:00,1363.625,14.461154864
711,23:42:00,1378.875,20.815087248
712,23:44:00,1372.125,21.4105281179
713,23:46:00,1369.0,22.0259587111
714,23:48:00,1364.75,17.2688820053
715,23:50:00,1365.25,16.662618556
716,23:52:00,1365.5,21.3875798404
717,23:54:00,1371.25,27.5823442493
718,23:56:00,1373.0,25.2925737266
719,23:58:00,1372.75,25.7557205851
